rpt,fold,feature,AUC_multi,AUC0vall,AUC1vall,AUC2vall,AUC3vall,accuracy
2,1,DER_Weight,0.772520552736859,0.83871197211486,0.806927235179786,0.722285462490361,0.78170862665553,0.546218487394958
2,1,DER_Height,0.770131142543572,0.836411922319968,0.807883867832847,0.719953732603826,0.777711490275623,0.53781512605042
2,1,BMI,0.763283289227339,0.831230882318071,0.804057337220603,0.710626813057687,0.767171777433083,0.534453781512605
2,1,DER_EBV,0.769717535437333,0.837680506485192,0.807823129251701,0.714133587926413,0.779103527820865,0.539495798319328
2,1,DER_RedCellVolume,0.759999441853708,0.832452042776184,0.804330660835763,0.69966584658319,0.765938829893012,0.536134453781513
2,1,DER_PercentRBCLoss,0.767035504999219,0.835747990420411,0.806107264334305,0.707450519590203,0.781072266634849,0.532773109243697
2,1,DD_Country,0.772477132023719,0.839743437744528,0.805423955296404,0.72380934895164,0.782782484190431,0.54453781512605
2,1,DER_Age,0.770512983405811,0.834953643326299,0.809053085519922,0.718356405831161,0.780435906614167,0.547899159663866
2,1,Gender_F,0.770851626676641,0.838794963602305,0.803206997084548,0.722762824514376,0.781589309151653,0.539495798319328
2,1,DD_Raceth,0.769890814686533,0.838723828041638,0.801703717201166,0.721661219843572,0.779918864097363,0.542857142857143
2,1,RQ7_Ever_Smoked,0.767451114923795,0.838036184288526,0.80695760447036,0.718521646531781,0.768703018732848,0.539495798319328
2,1,RQ8_Smoked_Past_90Days,0.77219350715206,0.839601166623195,0.805545432458698,0.722799544670069,0.782702939187846,0.542857142857143
2,1,RQ11_Liver,0.771169072327595,0.839257344746639,0.805393586005831,0.720302574082914,0.781827944159408,0.539495798319328
2,1,RQ11_Beef,0.768457872047836,0.83790576909397,0.805940233236152,0.719458010501965,0.774131965159289,0.539495798319328
2,1,RQ11_LPCT,0.77324332761451,0.837858345386859,0.810131195335277,0.725076194323064,0.78101260788291,0.539495798319328
2,1,RQ11_Clams,0.771595611839547,0.839648590330306,0.806274295432459,0.720302574082914,0.781887602911347,0.539495798319328
2,1,RQ11_OMSS,0.77124264571566,0.838913522870083,0.806395772594752,0.719384570190578,0.782205782921688,0.549579831932773
2,1,RQ11_OtrFish,0.770338544430226,0.835724278566856,0.806259110787172,0.72111041750817,0.77956091158573,0.53781512605042
2,1,RQ11_Eggs,0.770092096029587,0.838083607995637,0.806987973760933,0.718338045753314,0.779083641570218,0.546218487394958
2,1,RQ11_Dairy,0.768469921676749,0.836079956370189,0.805909863945578,0.712315940219587,0.781271129141312,0.53781512605042
2,1,compositeIronScore,0.764237331151079,0.833317525430963,0.809827502429543,0.707670840524364,0.765978602394305,0.547899159663866
2,1,supp_iron_pct_of_daily,0.772480623868252,0.835119626301188,0.809204931972789,0.723992949730107,0.779998409099948,0.546218487394958
2,1,multivitamins_per_week,0.772283034271604,0.836779456050079,0.806881681243926,0.724305071053501,0.782305214174919,0.542857142857143
2,1,RQ17_NumberOfPeriods,0.771530812813814,0.838403718018637,0.807124635568513,0.717456762016671,0.78300123294754,0.539495798319328
2,1,RQ18_Menstrual_Flow,0.771019009137241,0.839636734403528,0.808931608357629,0.7201006132266,0.778089329037903,0.54453781512605
2,1,menstrual_flow_times_freq,0.769942783896109,0.837052142365969,0.806608357628766,0.718576726765321,0.778129101539196,0.539495798319328
2,1,RQ19_Ever_Pregnant,0.771832523633227,0.839257344746639,0.805484693877551,0.722248742334668,0.782225669172334,0.54453781512605
2,1,RQ20_NumberOfPregnancies,0.771536507589645,0.838771251748749,0.806365403304179,0.721128777586017,0.781509764149067,0.541176470588235
2,1,RQ21_NumberOfLiveBirths,0.771406147504642,0.839530031062528,0.805272108843537,0.721624499687879,0.781151811637434,0.54453781512605
2,1,gender_menstrating_cohorts,0.770657508871012,0.838889811016527,0.803890306122449,0.721495979142952,0.781052380384202,0.54453781512605
2,1,time_to_fu,0.732181269121437,0.781109951864937,0.77114461856171,0.681324128814306,0.750586644394066,0.499159663865546
2,2,baseline,0.765136710524681,0.864337260589921,0.792387648571733,0.71701654002539,0.75556805173418,0.565656565656566
2,2,DER_RBC_Last12months,0.766514385515433,0.86430159428388,0.798414220274239,0.713980829025077,0.754925391119234,0.575757575757576
2,2,DER_RBC_Last24months,0.754772050065227,0.849083970373189,0.79103319180021,0.708718929957868,0.734460667162051,0.557239057239057
2,2,DER_RBCLoss_mL,0.762830648314292,0.865514248689263,0.798505531966702,0.705278457490847,0.751832586909807,0.570707070707071
2,2,DER_DaysRBCLoss,0.760820965037716,0.861376957188544,0.798581625043754,0.697422405387007,0.754101982206334,0.572390572390572
2,2,DER_DaysDRLoss,0.765297688636908,0.864515592120124,0.792539834725837,0.716299008334407,0.756391460647079,0.569023569023569
2,2,RQ1_Ever_Donated,0.765039989865816,0.864515592120124,0.792570271956657,0.716556583813221,0.755347137147792,0.565656565656566
2,2,cumLifetimeDonations,0.764194433373814,0.861781175323672,0.789480893028352,0.718359612164922,0.756652541521901,0.562289562289562
2,2,FingerstickHGB_equiv,0.752285498478017,0.859022980989859,0.750597330654857,0.721376924916748,0.749603357901713,0.54040404040404
2,2,DD_ABO_RH,0.763916323293778,0.860830073829253,0.794107352113105,0.715931043364672,0.752776494688008,0.558922558922559
2,2,DER_AdjVenousHgb,0.730534710148954,0.844340351669778,0.732030619854206,0.668242783287031,0.751852670054024,0.525252525252525
2,2,DER_Weight,0.764659432269641,0.863124606184537,0.795324841345934,0.715268706419149,0.75249533066897,0.560606060606061
2,2,DER_Height,0.763011728411837,0.861127293046259,0.796664079502047,0.710650746048976,0.752414998092101,0.563973063973064
2,2,BMI,0.762056483544769,0.861222403195701,0.79022660518346,0.710779533788383,0.754644227100195,0.555555555555556
2,2,DER_EBV,0.763011196741868,0.860092970171079,0.794411724421312,0.708442956230567,0.755327054003575,0.555555555555556
2,2,DER_RedCellVolume,0.76151930586731,0.86066363106773,0.796938014579434,0.715894246867698,0.739622035225835,0.545454545454545
2,2,DER_PercentRBCLoss,0.761558474637717,0.861495844875346,0.795644432269552,0.707191875333468,0.751912919486675,0.563973063973064
2,2,DD_Country,0.76521395999672,0.864408593202002,0.792844207034044,0.716887752285982,0.755347137147792,0.565656565656566
2,2,DER_Age,0.762613876832281,0.859760084648033,0.797683726734542,0.711018711018711,0.749844355632318,0.565656565656566
2,2,Gender_F,0.766022285521049,0.863005718497735,0.793026830418968,0.717734071716373,0.759283433414335,0.562289562289562
2,2,DD_Raceth,0.763521003009014,0.864099485216316,0.78980048395197,0.713741651794749,0.755407386580443,0.565656565656566
2,2,RQ7_Ever_Smoked,0.761299961520482,0.862803609430171,0.791976745955653,0.715379095910069,0.744522322414797,0.552188552188552
2,2,RQ8_Smoked_Past_90Days,0.763998511498042,0.863386159095503,0.792418085802554,0.714072820267511,0.754905307975017,0.558922558922559
2,2,RQ11_Liver,0.76527270164063,0.864265927977839,0.795066124883958,0.716887752285982,0.754182314783202,0.563973063973064
2,2,RQ11_Beef,0.757596662104819,0.861840619167073,0.790165730721819,0.702389932478428,0.748117205229651,0.558922558922559
2,2,RQ11_LPCT,0.763977504138884,0.863314826483421,0.793346421342586,0.716850955789009,0.751993252063543,0.558922558922559
2,2,RQ11_Clams,0.763677246615091,0.86481281133713,0.792311555494681,0.715323901164609,0.751210009439078,0.563973063973064
2,2,RQ11_OMSS,0.765055991341169,0.864075707678956,0.792600709187478,0.714974334443361,0.756913622396722,0.565656565656566
2,2,RQ11_OtrFish,0.762869467256945,0.861804952861032,0.792996393188148,0.714330395746325,0.751290342015946,0.560606060606061
2,2,RQ11_Eggs,0.764906539850921,0.863053273572456,0.795340059961345,0.716041432855592,0.754563894523327,0.563973063973064
2,2,RQ11_Dairy,0.763590109872341,0.861365068419864,0.795872711500708,0.70916048792155,0.756090213483823,0.563973063973064
2,2,compositeIronScore,0.762857527919224,0.857631995054272,0.799875207353635,0.711662649715747,0.750527182535698,0.552188552188552
2,2,supp_iron_pct_of_daily,0.762983831940124,0.861793064092352,0.793726886727846,0.718985152613471,0.747173297451449,0.552188552188552
2,2,multivitamins_per_week,0.76332324309857,0.861246180733061,0.793057267649789,0.714863944952441,0.751933002630892,0.558922558922559
2,2,RQ17_NumberOfPeriods,0.762306946999605,0.860865740135294,0.794442161652133,0.705959192684856,0.754945474263451,0.558922558922559
2,2,RQ18_Menstrual_Flow,0.763614383356435,0.862173504690119,0.795172655191831,0.715011130940335,0.750507099391481,0.563973063973064
2,2,menstrual_flow_times_freq,0.765096816517212,0.861400734725904,0.793666012266204,0.716299008334407,0.757375534713715,0.562289562289562
2,2,RQ19_Ever_Pregnant,0.765156850882329,0.864361038127281,0.792539834725837,0.717458097989071,0.755166388849838,0.565656565656566
2,2,RQ20_NumberOfPregnancies,0.765266286426367,0.863826043536671,0.79389429149736,0.717384504995125,0.754664310244412,0.563973063973064
2,2,RQ21_NumberOfLiveBirths,0.763718726678922,0.863992486298194,0.792022401801884,0.713631262303829,0.754985640551885,0.563973063973064
2,2,gender_menstrating_cohorts,0.764213835490443,0.863124606184537,0.791991964571063,0.713686457049289,0.757074287550459,0.563973063973064
2,2,time_to_fu,0.741451583844368,0.813084778809459,0.768190050069245,0.700954869096462,0.740947522744161,0.508417508417508
2,3,baseline,0.788139109546997,0.865116833571769,0.819205663326285,0.74797197640118,0.778475408516461,0.57672849915683
2,3,DER_RBC_Last12months,0.786547393725552,0.861039580352885,0.822775887959302,0.737407817109144,0.78155437494969,0.568296795952782
2,3,DER_RBC_Last24months,0.770491777845637,0.845123986647592,0.813245073702921,0.735730088495575,0.745934959349594,0.54637436762226
2,3,DER_RBCLoss_mL,0.787790555408195,0.86393657606104,0.825717875639729,0.745169616519174,0.776241648555099,0.569983136593592
2,3,DER_DaysRBCLoss,0.789568081644209,0.856843109203624,0.824706567374582,0.746441740412979,0.785498671818401,0.57504215851602
2,3,DER_DaysDRLoss,0.787841990820043,0.864616118264187,0.819021789096258,0.747105457227139,0.778918135716011,0.57504215851602
2,3,RQ1_Ever_Donated,0.788340382394732,0.865128755364807,0.819328246146303,0.748064159292035,0.779079127424938,0.57672849915683
2,3,cumLifetimeDonations,0.788977348184268,0.865414878397711,0.818837914866231,0.74747418879056,0.78340577960235,0.571669477234401
2,3,FingerstickHGB_equiv,0.777391531324325,0.860610395803529,0.793417302565046,0.741113569321534,0.773907268775658,0.578414839797639
2,3,DD_ABO_RH,0.786524683981127,0.861266094420601,0.821733933989151,0.746718289085546,0.774611607502214,0.585160202360877
2,3,DER_AdjVenousHgb,0.764901690459938,0.86014544587506,0.78020900370813,0.701567109144543,0.781192143604604,0.551433389544688
2,3,DER_Weight,0.788537213916697,0.86378159275155,0.819818577426374,0.74797197640118,0.7800450776785,0.585160202360877
2,3,DER_Height,0.785499534471274,0.860824988078207,0.821335539824094,0.744856194690265,0.772377847540852,0.573355817875211
2,3,BMI,0.786001770887858,0.861504530281354,0.820048420213907,0.746054572271386,0.776322144409563,0.566610455311973
2,3,DER_EBV,0.785737543771292,0.862172150691464,0.817780638043578,0.749041297935103,0.772317475650004,0.578414839797639
2,3,DER_RedCellVolume,0.79065610192803,0.863793514544588,0.822193619564218,0.74577802359882,0.789523464541576,0.573355817875211
2,3,DER_PercentRBCLoss,0.78886643287727,0.86014544587506,0.825901749869756,0.746662979351032,0.780326813169122,0.586846543001686
2,3,DD_Country,0.788322780432508,0.86536719122556,0.819067757653765,0.748912241887906,0.777932061498833,0.580101180438449
2,3,DER_Age,0.783895619170188,0.860765379113019,0.821320216971591,0.745907079646018,0.765676567656766,0.578414839797639
2,3,Gender_F,0.787250744156453,0.864997615641392,0.818117740798627,0.74594395280236,0.779159623279401,0.57672849915683
2,3,DD_Raceth,0.786220175422117,0.863280877443968,0.816570132695903,0.747142330383481,0.776764871609112,0.569983136593592
2,3,RQ7_Ever_Smoked,0.784505221396175,0.863125894134478,0.822300879531734,0.747455752212389,0.765052724784674,0.573355817875211
2,3,RQ8_Smoked_Past_90Days,0.788529997942841,0.865259895088221,0.819404860408814,0.749520648967552,0.778495532480077,0.57672849915683
2,3,RQ11_Liver,0.787458720418313,0.864866475917978,0.819619380343845,0.746331120943953,0.777589954117363,0.57672849915683
2,3,RQ11_Beef,0.78307245468277,0.864628040057225,0.819343568998805,0.73851401179941,0.771391773323674,0.566610455311973
2,3,RQ11_LPCT,0.787999229463892,0.865295660467334,0.820048420213907,0.747400442477876,0.778455284552846,0.578414839797639
2,3,RQ11_Clams,0.785993775127779,0.864818788745827,0.817765315191076,0.743823746312684,0.776442888191258,0.571669477234401
2,3,RQ11_OMSS,0.787053086056799,0.863924654268002,0.819083080506267,0.747879793510325,0.775839169282782,0.573355817875211
2,3,RQ11_OtrFish,0.787511731929867,0.865701001430615,0.819466151818823,0.746386430678466,0.776463012154874,0.573355817875211
2,3,RQ11_Eggs,0.787041170760191,0.863125894134478,0.819083080506267,0.748635693215339,0.776342268373179,0.578414839797639
2,3,RQ11_Dairy,0.791382861828951,0.866165951359084,0.820201648738929,0.753005162241888,0.783305159784271,0.57672849915683
2,3,compositeIronScore,0.781813739559706,0.858142584644731,0.819849223131378,0.736891592920354,0.772236979795541,0.569983136593592
2,3,supp_iron_pct_of_daily,0.785190468251749,0.861099189318073,0.818301615028654,0.741482300884956,0.777368590517588,0.568296795952782
2,3,multivitamins_per_week,0.789117615906767,0.863197424892704,0.818700009193711,0.750221238938053,0.782661192948563,0.578414839797639
2,3,RQ17_NumberOfPeriods,0.787727874805048,0.863924654268002,0.818883883423738,0.747511061946903,0.777650326008211,0.571669477234401
2,3,RQ18_Menstrual_Flow,0.787765749706582,0.863841201716738,0.819297600441298,0.74966814159292,0.776664251791033,0.57504215851602
2,3,menstrual_flow_times_freq,0.78785809588463,0.863888888888889,0.82055407434648,0.749889380530973,0.775275698301537,0.57504215851602
2,3,RQ19_Ever_Pregnant,0.788293598440971,0.865128755364807,0.819067757653765,0.747382005899705,0.779803590115109,0.57672849915683
2,3,RQ20_NumberOfPregnancies,0.788401874537566,0.864353838817358,0.819971805951396,0.749815634218289,0.77809305320776,0.57672849915683
2,3,RQ21_NumberOfLiveBirths,0.786492527941172,0.863364329995231,0.817872575158591,0.744505899705015,0.778495532480077,0.57672849915683
2,3,gender_menstrating_cohorts,0.788005325232877,0.86485455412494,0.819052434801263,0.748359144542773,0.778415036625614,0.580101180438449
2,3,time_to_fu,0.752673777491083,0.798950882212685,0.78627685329901,0.710877581120944,0.764187394349191,0.526138279932546
2,4,baseline,0.778880793819524,0.894372605363985,0.808234535290866,0.717460786668391,0.773809763868444,0.5625
2,4,DER_RBC_Last12months,0.774223665602417,0.888948754789272,0.806837029301554,0.708334103127829,0.770119578149261,0.560810810810811
2,4,DER_RBC_Last24months,0.763004891337136,0.871635536398467,0.804257018244364,0.707650525615682,0.74686939162348,0.547297297297297
2,4,DER_RBCLoss_mL,0.780107229115632,0.893139367816092,0.822992812826341,0.710421785800063,0.772176402976346,0.579391891891892
2,4,DER_DaysRBCLoss,0.779386618423443,0.894240900383142,0.81439277596904,0.718218264452122,0.767276320300054,0.565878378378378
2,4,DER_DaysDRLoss,0.778975916584817,0.894695881226054,0.808342035751582,0.71795961350158,0.773083825694178,0.560810810810811
2,4,RQ1_Ever_Donated,0.779036477179097,0.894336685823755,0.808311321334234,0.71764553734735,0.774112238107721,0.5625
2,4,cumLifetimeDonations,0.776265674622399,0.893175287356322,0.808418821794951,0.709165481183143,0.772761186505616,0.570945945945946
2,4,FingerstickHGB_equiv,0.765005515556248,0.889906609195402,0.764988635665581,0.719308293457978,0.769433969873566,0.559121621621622
2,4,DD_ABO_RH,0.775789625785913,0.8915469348659,0.807942748326064,0.713082195577069,0.769736444112843,0.564189189189189
2,4,DER_AdjVenousHgb,0.761384998534089,0.884087643678161,0.783816573499601,0.682616808616772,0.770684196729245,0.540540540540541
2,4,DER_Weight,0.779153562776707,0.893007662835249,0.811981694207261,0.713008295305485,0.775362464963401,0.559121621621622
2,4,DER_Height,0.778564773484791,0.892325191570881,0.809939185453652,0.721839377759713,0.769736444112843,0.5625
2,4,BMI,0.777288620078968,0.889331896551724,0.807512746483199,0.721100375043878,0.767840938880039,0.547297297297297
2,4,DER_EBV,0.774128381378995,0.890948275862069,0.807819890656674,0.707484250004619,0.769252485329999,0.554054054054054
2,4,DER_RedCellVolume,0.774574704027979,0.89073275862069,0.811090976104183,0.704602139412862,0.768365227561453,0.564189189189189
2,4,DER_PercentRBCLoss,0.77676393095739,0.890397509578544,0.809109896185269,0.712860494762318,0.771873928737069,0.557432432432432
2,4,DD_Country,0.780061720773325,0.894169061302682,0.808664537133731,0.71849539047056,0.776955495956928,0.564189189189189
2,4,DER_Age,0.776214798282346,0.887715517241379,0.811275262608268,0.715520904539324,0.767498134742191,0.559121621621622
2,4,Gender_F,0.778426687767817,0.893881704980843,0.80743596043983,0.714966652502448,0.776048073239096,0.559121621621622
2,4,DD_Raceth,0.779250220795392,0.894947318007663,0.808971681307206,0.716573983409389,0.775765763949104,0.5625
2,4,RQ7_Ever_Smoked,0.775732608001166,0.892504789272031,0.810645617052644,0.715059027841927,0.764412897501563,0.567567567567568
2,4,RQ8_Smoked_Past_90Days,0.778938704043058,0.894683908045977,0.807804533448001,0.717349936261016,0.773547619527737,0.5625
2,4,RQ11_Liver,0.778518682470493,0.894552203065134,0.808572393881688,0.714929702366656,0.774132403057006,0.560810810810811
2,4,RQ11_Beef,0.777007977181794,0.894516283524904,0.81254991092819,0.708371053263621,0.773366134984171,0.557432432432432
2,4,RQ11_LPCT,0.778151027653869,0.892133620689655,0.809478469193439,0.715613279878804,0.774777681434131,0.554054054054054
2,4,RQ11_Clams,0.777413633292236,0.893797892720307,0.808388107377603,0.714726476619802,0.771349640055655,0.565878378378378
2,4,RQ11_OMSS,0.778009941919842,0.893426724137931,0.808219178082192,0.716241432187263,0.772458712266339,0.560810810810811
2,4,RQ11_OtrFish,0.77689682910446,0.891666666666667,0.807942748326064,0.712546418608088,0.773345970034885,0.557432432432432
2,4,RQ11_Eggs,0.777810234813596,0.892959770114943,0.809693470114872,0.716001256304617,0.772499042164909,0.557432432432432
2,4,RQ11_Dairy,0.778816092007483,0.891989942528736,0.811904908163892,0.716315332458847,0.772478877215624,0.567567567567568
2,4,compositeIronScore,0.774099682573923,0.891271551724138,0.809217396645986,0.708186302584662,0.765864773850094,0.552364864864865
2,4,supp_iron_pct_of_daily,0.775623807425858,0.889284003831418,0.809678112906198,0.713913573632383,0.766772196567926,0.560810810810811
2,4,multivitamins_per_week,0.776913188326568,0.891379310344828,0.805746667485718,0.716925009699411,0.771752939041358,0.560810810810811
2,4,RQ17_NumberOfPeriods,0.779760838700969,0.893941570881226,0.812734197432275,0.714763426755593,0.774273557702002,0.560810810810811
2,4,RQ18_Menstrual_Flow,0.777397386595018,0.891259578544061,0.808649179925057,0.714763426755593,0.772499042164909,0.554054054054054
2,4,menstrual_flow_times_freq,0.777113476595851,0.893031609195402,0.809954542662326,0.714430875533468,0.770361557540683,0.555743243243243
2,4,RQ19_Ever_Pregnant,0.778996298895109,0.893474616858238,0.809294182689354,0.717054335174682,0.774717186586276,0.560810810810811
2,4,RQ20_NumberOfPregnancies,0.779042405645646,0.893761973180077,0.809770256158241,0.71670330888466,0.774495372144139,0.560810810810811
2,4,RQ21_NumberOfLiveBirths,0.778732050788255,0.89378591954023,0.808833466429142,0.71723908585364,0.773789598919159,0.560810810810811
2,4,gender_menstrating_cohorts,0.780312532071749,0.893929597701149,0.810369187296517,0.717996563637371,0.777842753725474,0.557432432432432
2,4,time_to_fu,0.730558363518631,0.824102011494253,0.762454696234412,0.666173998189443,0.741424855316489,0.518581081081081
2,5,baseline,0.774176519397815,0.88661398467433,0.828859266539714,0.680880152234559,0.776269887681233,0.586148648648649
2,5,DER_RBC_Last12months,0.775409834017354,0.886649904214559,0.826202469439155,0.682930884771002,0.778488032102599,0.58277027027027
2,5,DER_RBC_Last24months,0.76663197576028,0.867875957854406,0.817326002825726,0.674931180372088,0.775745598999819,0.569256756756757
2,5,DER_RBCLoss_mL,0.771070543778422,0.88430316091954,0.823054241661036,0.678533818611783,0.773608114375592,0.581081081081081
2,5,DER_DaysRBCLoss,0.770003512276916,0.8834530651341,0.829427483260643,0.67012766271916,0.773224980339174,0.584459459459459
2,5,DER_DaysDRLoss,0.774163463277042,0.886590038314176,0.829504269304011,0.680861677166664,0.775584279405537,0.587837837837838
2,5,RQ1_Ever_Donated,0.774140229258367,0.886877394636015,0.829166410713189,0.680769301827184,0.775725434050533,0.586148648648649
2,5,cumLifetimeDonations,0.775563764834092,0.88544061302682,0.833343571472449,0.679808598296599,0.778024238269041,0.589527027027027
2,5,FingerstickHGB_equiv,0.750958590488492,0.873024425287356,0.774755820382087,0.67286197276775,0.766348732632937,0.554054054054054
2,5,DD_ABO_RH,0.76983531558905,0.882291666666667,0.829888199520855,0.672843497699854,0.77132947510637,0.584459459459459
2,5,DER_AdjVenousHgb,0.750471857823226,0.877837643678161,0.784906935315437,0.645592772553439,0.775039825774838,0.5625
2,5,DER_Weight,0.774779372145394,0.88448275862069,0.83351250076786,0.681914756036728,0.773265310237745,0.581081081081081
2,5,DER_Height,0.770592742614666,0.882471264367816,0.82859819399226,0.675208306390526,0.772398217418483,0.58277027027027
2,5,BMI,0.771004654419213,0.882914272030651,0.833036427298974,0.679051120512868,0.766590712024359,0.564189189189189
2,5,DER_EBV,0.771909491207041,0.881621168582375,0.831654278518337,0.67232619579877,0.774374382448428,0.584459459459459
2,5,DER_RedCellVolume,0.769523621857914,0.880304118773946,0.832314638491308,0.67138396733608,0.766409227480793,0.586148648648649
2,5,DER_PercentRBCLoss,0.774282490899056,0.883812260536398,0.831408563179556,0.681674580154082,0.775039825774838,0.586148648648649
2,5,DD_Country,0.773789435714559,0.886422413793103,0.828613551200934,0.680824727030872,0.775503619608397,0.586148648648649
2,5,DER_Age,0.770660765204367,0.878400383141762,0.831516063640273,0.679402146802889,0.768163578068601,0.576013513513513
2,5,Gender_F,0.773325142064528,0.886793582375479,0.827415688924381,0.679198921056035,0.776411042326229,0.58277027027027
2,5,DD_Raceth,0.772995251851434,0.886518199233716,0.826478899195282,0.679808598296599,0.775624609304108,0.58277027027027
2,5,RQ7_Ever_Smoked,0.772537197512572,0.884997605363985,0.831700350144358,0.678090416982282,0.771873928737069,0.579391891891892
2,5,RQ8_Smoked_Past_90Days,0.774283510736713,0.885751915708812,0.829058910252472,0.680492175808746,0.777520114536912,0.584459459459459
2,5,RQ11_Liver,0.774129882573129,0.886254789272031,0.829550340930033,0.680898627302455,0.775059990724123,0.584459459459459
2,5,RQ11_Beef,0.773438360427396,0.883752394636015,0.828275692610111,0.682487483141501,0.776007743340525,0.58277027027027
2,5,RQ11_LPCT,0.771600681087898,0.885931513409962,0.827569261011119,0.679420621870785,0.770986670968522,0.587837837837838
2,5,RQ11_Clams,0.77293567380208,0.886135057471264,0.82970391301677,0.677499214809614,0.774737351535561,0.586148648648649
2,5,RQ11_OMSS,0.773444374688785,0.885644157088123,0.82970391301677,0.677000387976426,0.777439454739771,0.584459459459459
2,5,RQ11_OtrFish,0.772723350758636,0.885704022988506,0.829135696295841,0.681378979067748,0.770764856526386,0.587837837837838
2,5,RQ11_Eggs,0.772796607911394,0.883800287356322,0.829765341851465,0.67899569530918,0.774918836079127,0.587837837837838
2,5,RQ11_Dairy,0.770697050601386,0.884398946360153,0.829258553965231,0.675485432408964,0.770059083301405,0.579391891891892
2,5,compositeIronScore,0.771877368368711,0.87823275862069,0.83252963941274,0.671199216657121,0.779455949668287,0.572635135135135
2,5,supp_iron_pct_of_daily,0.769738864728257,0.885320881226054,0.82859819399226,0.678404493136512,0.762598052065899,0.569256756756757
2,5,multivitamins_per_week,0.773636925470673,0.883931992337165,0.830702131580564,0.683244960925231,0.772277227722772,0.579391891891892
2,5,RQ17_NumberOfPeriods,0.774684026701534,0.885081417624521,0.831254991092819,0.680011824043453,0.776249722731947,0.58277027027027
2,5,RQ18_Menstrual_Flow,0.773396304572916,0.886230842911877,0.829243196756558,0.683540562011565,0.770442217337823,0.581081081081081
2,5,menstrual_flow_times_freq,0.773137937077199,0.883680555555556,0.83068677437189,0.679864023500286,0.773608114375592,0.58277027027027
2,5,RQ19_Ever_Pregnant,0.773776540620785,0.886218869731801,0.82896676700043,0.679291296395514,0.776753846464076,0.589527027027027
2,5,RQ20_NumberOfPregnancies,0.774116512158696,0.884758141762452,0.829565698138706,0.681434404271436,0.776310217579803,0.586148648648649
2,5,RQ21_NumberOfLiveBirths,0.772796023083754,0.884063697318008,0.831193562258124,0.678755519426534,0.773265310237745,0.594594594594595
2,5,gender_menstrating_cohorts,0.774000843038204,0.885847701149425,0.82982677068616,0.677905666303324,0.778044403218326,0.584459459459459
2,5,time_to_fu,0.736559376718613,0.821168582375479,0.7908962466982,0.62543647347904,0.771873928737069,0.538851351351351
3,1,baseline,0.776326335033488,0.882638180826595,0.793807701652089,0.754048397165204,0.752674700711928,0.568067226890756
3,1,DER_RBC_Last12months,0.77550091571607,0.879306665402035,0.796844630709427,0.746979767194213,0.75492184703496,0.564705882352941
3,1,DER_RBC_Last24months,0.764280957043331,0.85399426173144,0.793701409135083,0.750376381595858,0.730541303742592,0.556302521008403
3,1,DER_RBCLoss_mL,0.77439940193818,0.873888506864582,0.794005102040816,0.751900268057137,0.751600843177027,0.559663865546218
3,1,DER_DaysRBCLoss,0.776880667147367,0.87761126787281,0.798666788143829,0.74418903536151,0.761026925983375,0.569747899159664
3,1,DER_DaysDRLoss,0.776258189815061,0.882650036753373,0.79430879494655,0.753828076231043,0.752316748200294,0.568067226890756
3,1,RQ1_Ever_Donated,0.776976001342422,0.88282787565504,0.794187317784257,0.755443763081555,0.753291174481963,0.569747899159664
3,1,cumLifetimeDonations,0.770827357913848,0.881843833732483,0.794005102040816,0.73172254250358,0.754663325776558,0.564705882352941
3,1,FingerstickHGB_equiv,0.765762743287566,0.879567495791146,0.766004616132167,0.751129144787574,0.744481565445651,0.566386554621849
3,1,DD_ABO_RH,0.774835616109704,0.879033979086145,0.793959548104956,0.752414350236845,0.752615041959989,0.571428571428571
3,1,DER_AdjVenousHgb,0.762105697694104,0.878109216797477,0.762542517006803,0.7296478537069,0.759078073420037,0.54453781512605
3,1,DER_Weight,0.775963045360531,0.880468546226258,0.796115767735666,0.750156060661697,0.753410491985841,0.574789915966387
3,1,DER_Height,0.775780945520371,0.879935029521258,0.797360908649174,0.750890463775566,0.753509923239073,0.563025210084034
3,1,BMI,0.770642987382621,0.875287506224362,0.790239310009718,0.745088679176,0.747504275543889,0.573109243697479
3,1,DER_EBV,0.772180596910757,0.880634529201148,0.795660228377065,0.743619872948261,0.748717336833313,0.552941176470588
3,1,DER_RedCellVolume,0.775034862548798,0.878571597941811,0.797330539358601,0.749899019571843,0.749234379350117,0.578151260504202
3,1,DER_PercentRBCLoss,0.77319579888623,0.879792758399924,0.796282798833819,0.746594205559432,0.748120749313924,0.563025210084034
3,1,DD_Country,0.776422635385745,0.882519621558817,0.794020286686103,0.753919876620277,0.752972994471622,0.566386554621849
3,1,DER_Age,0.769703714344309,0.873829227230693,0.798909742468416,0.743601512870415,0.740822495326731,0.564705882352941
3,1,Gender_F,0.774797052779865,0.881096910345482,0.790740403304179,0.753313994051335,0.752893449469037,0.564705882352941
3,1,DD_Raceth,0.775128686186516,0.882733028240818,0.791226311953353,0.752414350236845,0.752455951954818,0.563025210084034
3,1,RQ7_Ever_Smoked,0.772035325032651,0.88234178265715,0.796662414965986,0.754268718099365,0.734796961380901,0.569747899159664
3,1,RQ8_Smoked_Past_90Days,0.776234847313531,0.882306214876817,0.793868440233236,0.753883156464583,0.752833790717098,0.564705882352941
